UID,SAM_CODE,LAB,ALUMINUM_BATCH_ID,AMMONIA_N_BATCH_ID,ANC_BATCH_ID,CALCIUM_BATCH_ID,CHLORIDE_BATCH_ID,COLOR_BATCH_ID,COND_BATCH_ID,DOC_BATCH_ID,MAGNESIUM_BATCH_ID,NITRATE_N_BATCH_ID,NITRATE_NITRITE_N_BATCH_ID,NITRITE_N_BATCH_ID,NTL_BATCH_ID,PH_BATCH_ID,POTASSIUM_BATCH_ID,PTL_BATCH_ID,SILICA_BATCH_ID,SODIUM_BATCH_ID,SULFATE_BATCH_ID,TOC_BATCH_ID,TSS_BATCH_ID,TURB_BATCH_ID,ALUMINUM_UNITS,AMMONIA_N_UNITS,ANC_UNITS,CALCIUM_UNITS,CHLORIDE_UNITS,COLOR_UNITS,COND_UNITS,DOC_UNITS,MAGNESIUM_UNITS,NITRATE_N_UNITS,NITRATE_NITRITE_N_UNITS,NITRITE_N_UNITS,NTL_UNITS,PH_UNITS,POTASSIUM_UNITS,PTL_UNITS,SILICA_UNITS,SODIUM_UNITS,SULFATE_UNITS,TOC_UNITS,TSS_UNITS,TURB_UNITS,ALUMINUM_DATE_ANALYZED,ALUMINUM_HOLDING_TIME,ALUMINUM_LAB_FLAG,ALUMINUM_LAB_SAMPLE_ID,ALUMINUM_MDL,ALUMINUM_QA_FLAG,ALUMINUM_RESULT,ALUMINUM_RL,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_HOLDING_TIME,AMMONIA_N_LAB_FLAG,AMMONIA_N_LAB_SAMPLE_ID,AMMONIA_N_MDL,AMMONIA_N_QA_FLAG,NH4,AMMONIA_N_RL,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_LAB_FLAG,ANC_LAB_SAMPLE_ID,ANC_QA_FLAG,ANC_RESULT,CALCIUM_DATE_ANALYZED,CALCIUM_HOLDING_TIME,CALCIUM_LAB_FLAG,CALCIUM_LAB_SAMPLE_ID,CALCIUM_MDL,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CHLORIDE_DATE_ANALYZED,CHLORIDE_HOLDING_TIME,CHLORIDE_LAB_FLAG,CHLORIDE_LAB_SAMPLE_ID,CHLORIDE_MDL,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,COLOR_DATE_ANALYZED,COLOR_HOLDING_TIME,COLOR_LAB_FLAG,COLOR_LAB_SAMPLE_ID,COLOR_MDL,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_LAB_FLAG,COND_LAB_SAMPLE_ID,COND_MDL,COND_QA_FLAG,COND_RESULT,COND_RL,DOC_DATE_ANALYZED,DOC_HOLDING_TIME,DOC_LAB_FLAG,DOC_LAB_SAMPLE_ID,DOC_MDL,DOC_QA_FLAG,DOC_RESULT,DOC_RL,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_HOLDING_TIME,MAGNESIUM_LAB_FLAG,MAGNESIUM_LAB_SAMPLE_ID,MAGNESIUM_MDL,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,NITRATE_N_DATE_ANALYZED,NITRATE_N_HOLDING_TIME,NITRATE_N_LAB_FLAG,NITRATE_N_LAB_SAMPLE_ID,NITRATE_N_MDL,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_LAB_FLAG,NITRATE_NITRITE_N_LAB_SAMPLE_ID,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRITE_N_DATE_ANALYZED,NITRITE_N_HOLDING_TIME,NITRITE_N_LAB_FLAG,NITRITE_N_LAB_SAMPLE_ID,NITRITE_N_MDL,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NTL_DATE_ANALYZED,NTL_HOLDING_TIME,NTL_LAB_FLAG,NTL_LAB_SAMPLE_ID,NTL_MDL,NTL_QA_FLAG,NTL_RESULT,NTL_RL,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_LAB_FLAG,PH_LAB_SAMPLE_ID,PH_QA_FLAG,PH_RESULT,POTASSIUM_DATE_ANALYZED,POTASSIUM_HOLDING_TIME,POTASSIUM_LAB_FLAG,POTASSIUM_LAB_SAMPLE_ID,POTASSIUM_MDL,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,PTL_DATE_ANALYZED,PTL_HOLDING_TIME,PTL_LAB_FLAG,PTL_LAB_SAMPLE_ID,PTL_MDL,PTL_QA_FLAG,PTL,PTL_RL,SILICA_DATE_ANALYZED,SILICA_HOLDING_TIME,SILICA_LAB_FLAG,SILICA_LAB_SAMPLE_ID,SILICA_MDL,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SODIUM_DATE_ANALYZED,SODIUM_HOLDING_TIME,SODIUM_LAB_SAMPLE_ID,SODIUM_MDL,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SULFATE_DATE_ANALYZED,SULFATE_HOLDING_TIME,SULFATE_LAB_FLAG,SULFATE_LAB_SAMPLE_ID,SULFATE_MDL,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,TOC_HOLDING_TIME,TOC_RESULT,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_LAB_SAMPLE_ID,TSS_MDL,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TURB_DATE_ANALYZED,TURB_HOLDING_TIME,TURB_LAB_FLAG,TURB_LAB_SAMPLE_ID,TURB_MDL,TURB_QA_FLAG,TURB_RESULT,TURB_RL,ANC_FLAG,CALCIUM_FLAG,CHLORIDE_FLAG,COLOR_FLAG,COND_FLAG,DOC_FLAG,MAGNESIUM_FLAG,NITRATE_N_FLAG,NITRATE_NITRITE_N_FLAG,NTL_FLAG,PH_FLAG,POTASSIUM_FLAG,PTL_FLAG,SILICA_FLAG,SODIUM_FLAG,SULFATE_FLAG,TSS_FLAG,TURB_FLAG,CHEM_SAMPLE_ID,CHEM_SHIP_FLAG,NUTS_SAMPLE_ID,NUTS_SHIP_FLAG,HUC_8,LAT_DD83,LON_DD83,AGGR_ECO9_2015
8127,REGULAR,WRS,121127.1,120827.1,120822.2,121127.1,120823.1,120822,120822.2,120919.1,121127.1,120823.1,120823.1,120823.1,120829.1,120822.2,121127.1,120829.1,120823.1,121127.1,120823.1,,,120822.2,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,99.0,<LRL (0.02),1210830.0,0.01,ND,0.0,0.02,8/27/2012,7.0,,1210830,0.002,,0.03,0.004,8/22/2012,2.0,,1210830,,5735.0,11/27/2012,99.0,,1210830,0.02,,20.9,0.04,8/23/2012,3.0,,1210830,0.03,,3.263,0.06,8/22/2012,2.0,,1210830,,,38.0,5.0,8/22/2012,2.0,,1210830,,,557.0,2.0,9/19/2012,30.0,>HT,1210830,0.1,H,18.72,0.2,11/27/2012,99.0,,1210830,0.01,,62.94,0.02,8/23/2012,3.0,<LRL (0.02),1210830,0.01,ND,0.0,0.02,8/23/2012,3.0,,1210830,0.01,ND,0.0,0.02,8/23/2012,3.0,<LRL (0.02),1210830.0,0.01,ND,0.0,0.02,8/29/2012,9.0,,1210830,0.01,,1.689,0.02,8/22/2012,2.0,,1210830,,8.94,11/27/2012,99.0,,1210830,0.04,,13.48,0.08,8/29/2012,9.0,,1210830,2.0,,49.0,4,8/23/2012,3.0,,1210830,0.005,,7.906000000000001,0.01,11/27/2012,99.0,1210830,0.02,,8.341000000000001,0.04,8/23/2012,3.0,,1210830,0.09,,33.672,0.18,,,,,,,,,,8/22/2012,2.0,,1210830,,,1.91,2.0,,,,,,,,,,,,,,,,,,,659330,,659333,,9010004,48.89570001,-99.71279981,['TPL']
8128,REGULAR,MEDHHS,,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,,8/21/2012,8/21/2012,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,mg/L,NTU,,,,,,,,,,,,NLA12_ME-104,0.001,,0.01,0.01,8/21/2012,1.0,,NLA12_ME-104,,879.2080000000001,8/21/2012,1.0,,NLA12_ME-104,0.013000000000000001,,15.0,0.05,8/21/2012,1.0,,NLA12_ME-104,0.08,L,1.0,1.0,8/21/2012,1.0,,NLA12_ME-104,0.37,,27.0,5.0,8/21/2012,1.0,,NLA12_ME-104,0.0,,91.1,2.0,8/21/2012,1.0,,NLA12_ME-104,0.17,,8.8,1.0,8/21/2012,1.0,,NLA12_ME-104,0.013999999999999999,,1.8,0.05,8/21/2012,1.0,,NLA12_ME-104,0.0007,L,0.05,0.05,8/21/2012,1.0,,NLA12_ME-104,0.001,,0.01,0.01,,,,,,,,,8/21/2012,1.0,,NLA12_ME-104,0.04,,0.6,0.1,8/21/2012,1.0,,NLA12_ME-104,,8.7,8/21/2012,1.0,,NLA12_ME-104,0.013000000000000001,,0.18,0.05,8/21/2012,1.0,,NLA12_ME-104,0.2,,12.0,1,8/21/2012,1.0,,NLA12_ME-104,0.005,,3.9,0.05,8/21/2012,1.0,NLA12_ME-104,0.013000000000000001,,1.1,0.05,8/21/2012,1.0,,NLA12_ME-104,0.047,,1.21,1.0,,,8/21/2012,1.0,NLA12_ME-104,2.0,,2.8,2.0,8/21/2012,1.0,,NLA12_ME-104,0.0,,1.2,0.6,,,,,,,,,,,,,,,,,,,645110,,645113,,1010002,46.37254151,-69.22930798,['NAP']
8129,REGULAR,WRS,121127.1,120827.1,120823.1,121127.1,120823.1,120823,120824.1,120919.1,121127.1,120823.1,120823.1,120823.1,120910.1,120823.1,121127.1,120829.1,120823.1,121127.1,120827.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,98.0,<LRL (0.02),1210835.0,0.01,ND,0.0,0.02,8/27/2012,6.0,,1210835,0.002,,0.04,0.004,8/23/2012,2.0,,1210835,,3068.0,11/27/2012,98.0,,1210835,0.02,,498.0,0.04,8/23/2012,2.0,,1210835,0.03,,604.256,0.06,8/23/2012,2.0,,1210835,,,22.0,5.0,8/24/2012,3.0,,1210835,,,11720.0,2.0,9/19/2012,29.0,>HT,1210835,0.1,H,34.42,0.2,11/27/2012,98.0,,1210835,0.01,,720.6,0.02,8/23/2012,2.0,<LRL (0.02),1210835,0.01,ND,0.0,0.02,8/23/2012,2.0,,1210835,0.01,ND,0.0,0.02,8/23/2012,2.0,<LRL (0.02),1210835.0,0.01,ND,0.0,0.02,9/10/2012,20.0,,1210835,0.01,,3.531,0.02,8/23/2012,2.0,,1210835,,8.36,11/27/2012,98.0,,1210835,0.04,,88.01,0.08,8/29/2012,8.0,,1210835,2.0,,124.0,4,8/23/2012,2.0,,1210835,0.005,,11.929,0.01,11/27/2012,98.0,1210835,0.02,,1725.0,0.04,8/27/2012,6.0,,1210835,0.09,,7022.616,0.18,,,,,,,,,,8/23/2012,2.0,,1210835,,,26.98,2.0,,,,,,,,,,,,,,,,,,,663920,,663923,,11020009,38.30009665,-102.7612671,['SPL']
8130,REGULAR,WRS,121129.1,120827.1,120823.1,121129.1,120823.1,120823,120823.1,120919.1,121129.1,120823.1,120823.1,120823.1,120829.1,120823.1,121129.1,120829.1,120823.1,121129.1,120823.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/29/2012,100.0,<LRL (0.02),1210840.0,0.01,ND,0.001,0.02,8/27/2012,6.0,<LRL (0.004),1210840,0.002,L,0.002,0.004,8/23/2012,2.0,,1210840,,1122.0,11/29/2012,100.0,,1210840,0.02,,15.97,0.04,8/23/2012,2.0,,1210840,0.03,,0.11199999999999999,0.06,8/23/2012,2.0,,1210840,,,8.0,5.0,8/23/2012,2.0,,1210840,,,112.7,2.0,9/19/2012,29.0,>HT,1210840,0.1,H,0.68,0.2,11/29/2012,100.0,,1210840,0.01,,4.127,0.02,8/23/2012,2.0,,1210840,0.01,,0.032,0.02,8/23/2012,2.0,,1210840,0.01,,0.033,0.02,8/23/2012,2.0,<LRL (0.02),1210840.0,0.01,L,0.001,0.02,8/29/2012,8.0,,1210840,0.01,,0.113,0.02,8/23/2012,2.0,,1210840,,8.08,11/29/2012,100.0,,1210840,0.04,,0.24600000000000002,0.08,8/29/2012,8.0,,1210840,2.0,,10.0,4,8/23/2012,2.0,,1210840,0.005,,3.4360000000000004,0.01,11/29/2012,100.0,1210840,0.02,,0.626,0.04,8/23/2012,2.0,,1210840,0.09,,2.58,0.18,,,,,,,,,,8/23/2012,2.0,,1210840,,L,0.23,2.0,,,,,,,,,,,,,,,,,,,649130,,649133,,17010206,48.95316293,-114.3227227,['WMT']
8135,REGULAR,WRS,121129.1,120827.1,120823.1,121129.1,120823.1,120823,120823.1,120919.1,121129.1,120823.1,120823.1,120823.1,120829.1,120823.1,121129.1,120829.1,120823.1,121129.1,120823.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/29/2012,100.0,<LRL (0.02),1210848.0,0.01,ND,0.0,0.02,8/27/2012,6.0,,1210848,0.002,,0.0097,0.004,8/23/2012,2.0,,1210848,,1298.0,11/29/2012,100.0,,1210848,0.02,,15.08,0.04,8/23/2012,2.0,,1210848,0.03,,0.355,0.06,8/23/2012,2.0,,1210848,,,30.0,5.0,8/23/2012,2.0,,1210848,,,129.5,2.0,9/19/2012,29.0,>HT,1210848,0.1,H,7.99,0.2,11/29/2012,100.0,,1210848,0.01,,5.38,0.02,8/23/2012,2.0,<LRL (0.02),1210848,0.01,ND,0.0,0.02,8/23/2012,2.0,,1210848,0.01,ND,0.0,0.02,8/23/2012,2.0,<LRL (0.02),1210848.0,0.01,ND,0.0,0.02,8/29/2012,8.0,,1210848,0.01,,0.904,0.02,8/23/2012,2.0,,1210848,,8.03,11/29/2012,100.0,,1210848,0.04,,4.356,0.08,8/29/2012,8.0,,1210848,2.0,,82.0,4,8/23/2012,2.0,,1210848,0.005,,14.285,0.01,11/29/2012,100.0,1210848,0.02,,0.861,0.04,8/23/2012,2.0,<LRL (0.18),1210848,0.09,ND,0.031,0.18,,,,,,,,,,8/23/2012,2.0,,1210848,,,2.35,2.0,,,,,,,,,,,,,,,,,,,646220,,646223,,7010202,45.86625548,-95.29576378,['UMW']
8141,REGULAR,WRS,121129.1,120827.1,120823.1,121129.1,120823.1,120823,120823.1,120919.1,121129.1,120823.1,120823.1,120823.1,120910.1,120823.1,121129.1,120829.1,120823.1,121129.1,120823.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/29/2012,99.0,<LRL (0.02),1210844.0,0.01,ND,0.0,0.02,8/27/2012,5.0,,1210844,0.002,,0.019,0.004,8/23/2012,1.0,,1210844,,3096.0,11/29/2012,99.0,,1210844,0.02,,23.57,0.04,8/23/2012,1.0,,1210844,0.03,,11.720999999999998,0.06,8/23/2012,1.0,,1210844,,,33.0,5.0,8/23/2012,1.0,,1210844,,,314.0,2.0,9/19/2012,28.0,,1210844,0.1,,16.6,0.2,11/29/2012,99.0,,1210844,0.01,,19.95,0.02,8/23/2012,1.0,<LRL (0.02),1210844,0.01,ND,0.0,0.02,8/23/2012,1.0,,1210844,0.01,ND,0.0,0.02,8/23/2012,1.0,<LRL (0.02),1210844.0,0.01,ND,0.0,0.02,9/10/2012,19.0,,1210844,0.01,,4.363,0.02,8/23/2012,1.0,,1210844,,9.15,11/29/2012,99.0,,1210844,0.04,,17.7,0.08,8/29/2012,7.0,,1210844,2.0,,425.0,4,8/23/2012,1.0,,1210844,0.005,,22.776999999999997,0.01,11/29/2012,99.0,1210844,0.02,,3.9610000000000003,0.04,8/23/2012,1.0,<LRL (0.18),1210844,0.09,ND,0.032,0.18,,,,,,,,,,8/23/2012,1.0,,1210844,,,31.79,2.0,,,,,,,,,,,,,,,,,,,646190,,646193,,9020305,47.66607411,-95.78566673,['TPL']
8142,REGULAR,MEDHHS,,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,8/21/2012,,8/21/2012,8/21/2012,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,mg/L,NTU,,,,,,,,,,,,NLA12_ME-105,0.001,L,0.02,0.01,8/21/2012,0.0,,NLA12_ME-105,,299.73,8/21/2012,0.0,,NLA12_ME-105,0.013000000000000001,,4.2,0.05,8/21/2012,0.0,,NLA12_ME-105,0.08,L,1.0,1.0,8/21/2012,0.0,,NLA12_ME-105,0.37,,30.0,5.0,8/21/2012,0.0,,NLA12_ME-105,0.0,,35.9,2.0,8/21/2012,0.0,,NLA12_ME-105,0.17,,6.7,1.0,8/21/2012,0.0,,NLA12_ME-105,0.013999999999999999,,1.3,0.05,8/21/2012,0.0,,NLA12_ME-105,0.006999999999999999,L,0.05,0.05,8/21/2012,0.0,,NLA12_ME-105,0.001,L,0.01,0.01,,,,,,,,,8/21/2012,0.0,,NLA12_ME-105,0.04,,0.6,0.1,8/21/2012,0.0,,NLA12_ME-105,,7.5,8/21/2012,0.0,,NLA12_ME-105,0.013000000000000001,,0.38,0.05,8/21/2012,0.0,,NLA12_ME-105,0.2,,13.0,1,8/21/2012,0.0,,NLA12_ME-105,0.005,,1.6,0.05,8/21/2012,0.0,NLA12_ME-105,0.013000000000000001,,1.1,0.05,8/21/2012,0.0,,NLA12_ME-105,0.047,,1.21,1.0,,,8/21/2012,0.0,NLA12_ME-105,2.0,,3.6,2.0,8/21/2012,0.0,,NLA12_ME-105,0.0,,1.3,0.6,,,,,,,,,,,,,,,,,,,645200,,645203,,1020002,46.16781234,-69.00231021,['NAP']
8144,REGULAR,WRS,121127.1,120827.1,120823.1,121127.1,120823.1,120823,120823.1,120919.1,121127.1,120823.1,120823.1,120823.1,120829.1,120823.1,121127.1,120829.1,120823.1,121127.1,120823.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,98.0,<LRL (0.02),1210837.0,0.01,ND,0.006999999999999999,0.02,8/27/2012,6.0,,1210837,0.002,,0.0097,0.004,8/23/2012,2.0,,1210837,,987.9,11/27/2012,98.0,,1210837,0.02,,7.26,0.04,8/23/2012,2.0,,1210837,0.03,,5.343,0.06,8/23/2012,2.0,,1210837,,,18.0,5.0,8/23/2012,2.0,,1210837,,,118.1,2.0,9/19/2012,29.0,>HT,1210837,0.1,H,5.33,0.2,11/27/2012,98.0,,1210837,0.01,,5.273,0.02,8/23/2012,2.0,<LRL (0.02),1210837,0.01,ND,0.0,0.02,8/23/2012,2.0,,1210837,0.01,ND,0.0,0.02,8/23/2012,2.0,<LRL (0.02),1210837.0,0.01,ND,0.0,0.02,8/29/2012,8.0,,1210837,0.01,,1.536,0.02,8/23/2012,2.0,,1210837,,7.95,11/27/2012,98.0,,1210837,0.04,,3.055,0.08,8/29/2012,8.0,,1210837,2.0,,151.0,4,8/23/2012,2.0,,1210837,0.005,,16.852,0.01,11/27/2012,98.0,1210837,0.02,,7.1739999999999995,0.04,8/23/2012,2.0,,1210837,0.09,,1.4080000000000001,0.18,,,,,,,,,,8/23/2012,2.0,,1210837,,,19.78,2.0,,,,,,,,,,,,,,,,,,,643490,,643493,,8020302,35.58318947,-90.96294056,['CPL']
8145,REGULAR,WRS,121127.1,120827.1,120823.1,121127.1,120823.1,120823,120823.1,120919.1,121127.1,120823.1,120823.1,120823.1,120829.1,120823.1,121127.1,120829.1,120823.1,121127.1,120823.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,97.0,,1210838.0,0.01,,0.139,0.02,8/27/2012,5.0,,1210838,0.002,,0.0097,0.004,8/23/2012,1.0,,1210838,,356.5,11/27/2012,97.0,,1210838,0.02,,3.447,0.04,8/23/2012,1.0,,1210838,0.03,,2.438,0.06,8/23/2012,1.0,,1210838,,,38.0,5.0,8/23/2012,1.0,,1210838,,,54.5,2.0,9/19/2012,28.0,,1210838,0.1,,5.26,0.2,11/27/2012,97.0,,1210838,0.01,,0.643,0.02,8/23/2012,1.0,<LRL (0.02),1210838,0.01,ND,0.002,0.02,8/23/2012,1.0,,1210838,0.01,ND,0.002,0.02,8/23/2012,1.0,<LRL (0.02),1210838.0,0.01,ND,0.0,0.02,8/29/2012,7.0,,1210838,0.01,,0.7440000000000001,0.02,8/23/2012,1.0,,1210838,,6.99,11/27/2012,97.0,,1210838,0.04,,2.305,0.08,8/29/2012,7.0,,1210838,2.0,,121.0,4,8/23/2012,1.0,,1210838,0.005,,3.86,0.01,11/27/2012,97.0,1210838,0.02,,5.44,0.04,8/23/2012,1.0,,1210838,0.09,,3.995,0.18,,,,,,,,,,8/23/2012,1.0,,1210838,,,12.15,2.0,,,,,,,,,,,,,,,,,,,643460,,643463,,8040203,34.60033557,-92.50069818,['CPL']
8148,REGULAR,WPCL,,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,,L-487-12_12_2780,,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,mg/L,,,,,,,,,,,,,NLA2012-CA-141,0.0024,,0.0224,0.02,8/22/2012,0.0,,NLA2012-CA-141,,1920.0,8/22/2012,0.0,,NLA2012-CA-141,0.01,,9.1,0.03,8/22/2012,0.0,,NLA2012-CA-141,0.04,,1.1,0.2,8/22/2012,0.0,,NLA2012-CA-141,5.0,,40.0,5.0,8/22/2012,0.0,,NLA2012-CA-141,0.1,,205.0,0.3,8/22/2012,0.0,,NLA2012-CA-141,0.5,,8.08,1.0,8/22/2012,0.0,,NLA2012-CA-141,0.003,,16.4,0.01,8/22/2012,0.0,,NLA2012-CA-141,0.005,ND,0.005,0.01,8/22/2012,0.0,,NLA2012-CA-141,0.005,ND,0.005,0.01,,,,,,,,,8/22/2012,0.0,,NLA2012-CA-141,0.0208,,0.778,0.05,8/22/2012,0.0,,NLA2012-CA-141,,7.6,8/22/2012,0.0,,NLA2012-CA-141,0.01,,0.51,0.03,8/22/2012,0.0,,NLA2012-CA-141,4.1,,33.7,10,8/22/2012,0.0,,NLA2012-CA-141,0.018000000000000002,,3.65,0.1,8/22/2012,0.0,NLA2012-CA-141,0.003,,2.81,0.01,8/22/2012,0.0,,NLA2012-CA-141,0.08,,0.41,0.4,,,8/22/2012,0.0,NLA2012-CA-141,0.3,,5.9,2.0,8/22/2012,0.0,,NLA2012-CA-141,,K,,,LAB_1,LAB_2,LAB_4,LAB_5,LAB_13,LAB_6,LAB_2,LAB_8,LAB_9,LAB_1,LAB_14,LAB_2,LAB_2,LAB_10,LAB_2,LAB_11,LAB_12,,658550,,658553,,18020116,39.09599481,-122.9319835,['XER']
8149,REGULAR,WPCL,,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,,L-486-12_12_2779,,L-486-12_12_2779,,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,,mg/L,,mg/L,,,,,,,,,,,,,NLA2012-CA-208,0.0024,,0.0324,0.02,8/22/2012,1.0,,NLA2012-CA-208,,21800.0,8/22/2012,1.0,,NLA2012-CA-208,0.01,,7.96,0.03,8/22/2012,1.0,,NLA2012-CA-208,0.04,,148.0,0.2,8/22/2012,1.0,,NLA2012-CA-208,5.0,,55.0,5.0,8/22/2012,1.0,,NLA2012-CA-208,0.1,,2600.0,0.3,8/22/2012,1.0,,NLA2012-CA-208,0.5,,36.1,1.0,8/22/2012,1.0,,NLA2012-CA-208,0.003,,17.9,0.01,8/22/2012,1.0,,NLA2012-CA-208,0.005,ND,0.005,0.01,8/22/2012,1.0,,NLA2012-CA-208,0.005,ND,0.005,0.01,,,,,,,,,8/22/2012,1.0,,NLA2012-CA-208,0.0208,,2.61,0.05,8/22/2012,1.0,,NLA2012-CA-208,,9.36,8/22/2012,1.0,,NLA2012-CA-208,0.01,,102.0,0.03,8/22/2012,1.0,,NLA2012-CA-208,4.1,,29.9,10,8/22/2012,1.0,,NLA2012-CA-208,0.018000000000000002,,12.6,0.1,8/22/2012,1.0,NLA2012-CA-208,0.003,K,,0.01,8/22/2012,1.0,,NLA2012-CA-208,0.08,,53.5,0.4,,,8/22/2012,1.0,NLA2012-CA-208,0.3,,3.3,2.0,8/22/2012,1.0,,NLA2012-CA-208,,K,,,LAB_1,LAB_2,LAB_4,LAB_5,LAB_13,LAB_6,LAB_2,LAB_8,LAB_9,LAB_1,LAB_14,LAB_2,LAB_2,LAB_10,LAB_2,LAB_11,LAB_12,,658040,,658043,,18010204,41.99178315,-121.87824540000001,['WMT']
