PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,YEAR,SAMPLE_TYPE,SAM_CODE,SAMPLE_CAT,AL,AL_ALERT,ANC,ANC_ALERT,CA,CA_ALERT,CL,CL_ALERT,COLOR,COLOR_ALERT,COND,COND_ALERT,DOC,DOC_ALERT,K,K_ALERT,MG,MG_ALERT,SODIUM,SODIUM_ALERT,NH4,NH4_ALERT,NO2,NO2_ALERT,NO3,NO3_ALERT,NO3NO2,NO3NO2_ALERT,NTL,NTL_ALERT,PHLAB,PHLAB_ALERT,PTL,PTL_ALERT,SIO2,SIO2_ALERT,SO4,SO4_ALERT,TSS,TSS_ALERT,TURB,TURB_ALERT,CHEM_COM,HUC_8,XLAT_DD,XLON_DD,AGGR_ECO9_2015
17-Feb-15,15539,FW08NY047,17-Jul-09,1,2009,CHEMB,REGULAR,P,0.0698,S,572.46,S,9.344,S,5.71,S,80.0,HS,92.24,S,9.46,HS,0.41200000000000003,S,3.593,S,4.295,S,0.027000000000000003,S,0.0008300000000000001,RS,0.08349,S,,,380.0,S,7.48,HS,40.735,S,5.905,S,3.67,S,0.0,S,1.81,HRS,,4150304,44.805,-75.1025,['NAP']
17-Feb-15,15540,FW08NY048,10-Jun-09,1,2009,CHEMW,REGULAR,P,0.0151,,682.08,,14.43,,28.07,,12.0,,200.67,,2.82,H,0.726,,3.031,,18.88,,0.017,HR,0.0,R,0.25238,,,,512.0,,7.62,,30.865,,5.207999999999999,H,12.56,,18.6,,6.15,,,4120103,42.67592,-78.59493,['NAP']
17-Feb-15,15541,FW08NY049,23-Aug-09,1,2009,CHEMB,REGULAR,P,0.0019,,2405.61,,46.69,,36.24,,20.0,,444.03,,2.92,,1.63,,11.82,,21.76,,0.042,,0.00247,R,0.5535899999999999,,,,836.0,,8.04,,76.2275,,5.143,,39.52,,9.3,,9.34,,,2020004,43.12138889,-75.26333333,['NAP']
17-Feb-15,15542,FW08NY051,16-Jun-09,1,2009,CHEMB,REGULAR,P,,,1275.39,,25.06,,16.11,H,26.0,,204.86,,2.87,H,1.054,,2.7710000000000004,,9.873,,0.005,HR,0.00635,R,0.28079,H,,,669.0,,8.1,,26.3425,,3.115,H,7.29,H,7.3,,1.41,R,Missing Al data,2050101,42.12388889,-75.61333333,['NAP']
17-Feb-15,15543,FW08NY052,20-Jul-09,1,2009,CHEMB,REGULAR,P,0.067,,377.76,,7.465,,4.41,,48.0,,72.92,,6.76,H,0.418,,2.714,,3.657,,0.024,,0.00059,R,0.07719,,,,378.0,,7.44,,27.7225,,4.8839999999999995,H,5.54,,3.8,,4.12,,,4150302,44.61611111,-75.40583333,['NAP']
17-Feb-15,15544,FW08NY053,20-Aug-09,1,2009,CHEMB,REGULAR,P,0.0373,S,1383.82,S,27.98,S,18.85,S,28.0,HS,247.75,S,4.13,S,0.8440000000000001,S,4.963,S,12.34,S,0.022,S,0.0036899999999999997,RS,0.25514000000000003,S,,,505.0,S,7.96,HS,44.6713,S,5.314,S,18.3,S,2.5,S,2.39,HS,,2020004,42.89555556,-74.50944444,['NAP']
17-Feb-15,15545,FW08NY055,22-Jun-09,1,2009,CHEMW,REGULAR,P,0.0399,,332.08,,6.067,,11.32,,15.0,,86.97,,3.85,H,0.645,,1.5190000000000001,,8.415,,0.002,HR,0.0,R,0.03561,,,,202.0,,7.41,,10.9088,,5.394,,6.27,,1.6,,1.48,R,,2020007,41.59595,-74.36766999999999,['SAP']
17-Feb-15,15546,FW08NY076,24-Aug-09,1,2009,CHEMW,REGULAR,P,0.0114,,891.31,,16.18,,9.07,,25.0,,140.49,,3.97,,0.9490000000000001,,2.253,,7.526,,0.013999999999999999,R,0.00246,R,0.22763000000000003,,,,478.0,,7.84,,101.4288,,5.482,H,5.82,,30.0,,6.01,,,5010001,42.23496,-78.77268000000001,['NAP']
17-Feb-15,15547,FW08NY081,17-Jun-09,1,2009,CHEMW,REGULAR,P,,,991.73,S,17.66,S,1.89,HS,11.0,S,119.83,S,2.62,HS,0.48,S,2.416,S,2.064,S,0.007,HRS,0.00101,RS,0.08232,HS,,,298.0,S,7.86,S,9.6075,S,2.781,S,4.04,HS,1.3,S,0.81,RS,Missing Al data,2050102,42.49442,-75.5716,['NAP']
17-Feb-15,15548,FW08NY084,21-Jul-09,1,2009,CHEMW,REGULAR,P,0.0638,,477.81,,8.347000000000001,,20.91,,60.0,,140.5,,5.63,H,0.466,,2.903,,12.99,,0.007,R,0.0,R,0.19102,,,,308.0,,7.54,,14.2038,,8.878,H,3.94,,1.0,,1.14,R,,4150305,44.49903,-74.88521999999999,['NAP']
17-Feb-15,15549,FW08NY088,14-Aug-09,1,2009,CHEMW,REGULAR,P,0.0611,S,407.32,S,6.273,S,0.26,S,30.0,HS,55.45,S,3.31,S,0.645,S,1.94,S,1.2930000000000001,S,0.016,RS,0.0,RS,0.17977,S,,,291.0,S,7.29,HS,37.0988,S,13.763,S,4.2,S,2.0,S,1.92,HRS,,4150307,44.65744,-74.00513000000001,['NAP']
17-Feb-15,15550,FW08RNY9003,18-Aug-09,1,2009,CHEMB,REGULAR,P,0.0434,,1100.54,,16.36,,9.48,,61.0,,164.41,,9.14,,0.81,,5.615,,6.486000000000001,,0.073,,0.0030800000000000003,R,0.0248,,,,358.0,,7.81,,34.0069,,5.314,H,5.44,,3.5,,2.02,,,4150304,44.95388889,-74.83833333,['NAP']
17-Feb-15,15551,FW08RNY9006,17-Aug-09,1,2009,CHEMB,REGULAR,P,0.0409,,281.78,,5.263,,4.66,,31.0,,57.53,,5.66,,0.248,,1.5,,3.404,,0.015,R,0.00126,R,0.08121,,,,237.0,,7.43,,14.8381,,4.0,H,3.54,,1.3,,1.33,R,,4150305,44.91543,-74.89251,['NAP']
17-Feb-15,15552,FW08RNY9001,20-Jun-09,1,2009,CHEMB,REGULAR,P,0.0887,S,285.64,S,5.812,S,7.56,S,20.0,S,67.43,S,3.96,HS,0.257,S,1.339,S,5.056,S,0.005,HRS,0.0,RS,0.06875,S,,,276.0,HS,7.36,S,8.2538,HS,7.579,HS,3.82,S,1.3,S,0.69,RS,,2010004,44.567127,-73.42546800000001,['NAP']
17-Feb-15,15564,FW08PA015,10-Sep-09,1,2009,CHEMB,REGULAR,P,0.0608,,382.76,,7.58,,19.03,,12.0,H,251.62,,5.59,,1.4040000000000001,,1.87,,38.68,,0.009,R,0.0025,R,0.13954,,,,470.0,,7.56,,46.9556,,4.414,,58.83,,4.4,,3.36,,,5010005,41.41972222,-78.7475,['NAP']
17-Feb-15,15565,FW08PA015,23-Sep-09,2,2009,CHEMB,REGULAR,P,0.0421,,327.39,,7.28,,16.52,,12.0,,207.14,,3.94,,1.38,,1.6219999999999999,,29.5,,0.007,R,0.0021899999999999997,R,0.15812,,,,364.0,,7.4,,28.0888,,4.189,,46.36,,3.9,,1.13,R,,5010005,41.41972222,-78.7475,['NAP']
17-Feb-15,15566,FW08PA020,16-Sep-09,1,2009,CHEMB,REGULAR,P,0.0062,,1885.82,,50.81,,113.3,,12.0,,666.26,,4.61,,5.847,,11.41,,64.85,,0.106,,0.01015,R,1.67481,,,,2305.0,,8.07,,146.7988,,2.969,,52.4,,5.9,,4.88,,,5030104,40.93138889,-80.37333333,['NAP']
17-Feb-15,15567,FW08OH001,20-Jul-09,1,2009,CHEMW,REGULAR,P,0.0043,,2609.27,,57.86,,53.59,,13.0,,528.06,,1.73,H,2.716,,12.94,,24.11,,0.023,,0.0,R,0.13164,,,,286.0,,7.96,,58.1163,,7.72,,43.04,,14.2,,4.51,,,5040001,40.735,-81.63694444,['NAP']
17-Feb-15,15568,FW08OH002,15-Jul-09,1,2009,CHEMW,REGULAR,P,0.005,,2710.32,,62.39,,108.87,,8.0,,674.55,,1.98,H,2.374,,14.39,,53.18,,0.02,,0.0,R,0.02908,,,,265.0,,8.15,,15.5038,,4.498,,28.98,,2.2,,3.33,,,5030201,39.63166667,-81.19277778,['SAP']
17-Feb-15,15569,FW08OH002,25-Aug-09,2,2009,CHEMW,REGULAR,P,0.0055,,2948.42,,53.9,,47.93,,4.0,R,489.45,,2.73,,2.634,,11.8,,24.48,,0.019,R,0.0,R,0.00839,R,,,189.0,,8.2,,24.8875,,4.707,H,25.04,,6.1,,5.38,,,5030201,39.631667,-81.193056,['SAP']
17-Feb-15,15570,FW08OH006,1-Sep-09,1,2009,CHEMW,REGULAR,P,0.0,,4172.86,,84.29,,49.21,,9.0,,714.66,,3.02,H,3.3280000000000003,,18.57,,29.63,,0.034,,0.0,R,0.43341999999999997,,,,689.0,,8.17,,40.6913,,10.105,H,75.14,,5.3,,8.51,,,4100012,41.29222222,-82.59083333,['NAP']
17-Feb-15,15571,FW08OH008,14-Jul-09,1,2009,CHEMW,REGULAR,P,0.005,,4028.24,,84.14,,18.44,,16.0,,551.47,,1.47,,2.011,,16.43,,15.62,,0.009,R,0.0,R,0.16,,,,274.0,,8.35,,39.5988,,9.812999999999999,H,67.08,,4.8,,4.03,,,5030106,39.99333333,-80.86694444,['SAP']
17-Feb-15,15572,FW08OH008,10-Sep-09,2,2009,CHEMW,REGULAR,P,0.0061,S,4204.46,S,78.04,S,17.26,S,4.0,HRS,575.38,S,2.0,S,2.195,S,17.75,S,17.14,S,0.011,RS,0.0,RS,0.05325,S,,,218.0,S,8.18,HS,57.9406,S,12.218,S,67.1,S,29.0,S,8.36,HS,,5030106,39.99361111,-80.86694444,['SAP']
17-Feb-15,15573,FW08OH011,21-Jul-09,1,2009,CHEMW,REGULAR,P,0.0069,,3289.76,,119.8,,4.37,,15.0,,975.9,,1.82,H,3.491,,56.06,,11.68,,0.017,R,0.0,R,0.019880000000000002,R,,,264.0,,8.22,,91.93,,6.032,H,359.91,H,88.2,,41.27,,,5030101,40.70666667,-80.79833333,['SAP']
17-Feb-15,15574,FW08OH013,8-Jul-09,1,2009,CHEMW,REGULAR,P,0.005,,4856.11,,115.6,,15.76,,18.0,,851.32,,3.76,,3.3,,34.67,,17.47,,0.024,,0.0,R,0.01287,R,,,789.0,,8.16,,73.5888,,3.5069999999999997,,198.52,,22.6,,21.17,,,5040004,39.74583333,-81.84166667,['SAP']
17-Feb-15,15575,FW08OH015,16-Sep-09,1,2009,CHEMW,REGULAR,P,0.0026,,3720.92,,58.99,,49.27,,31.0,,532.91,,9.72,,3.778,,13.17,,33.94,,0.029,,0.0,R,0.0,R,,,1359.0,,7.99,,166.6744,,4.1080000000000005,H,18.06,,16.4,,17.97,,,4110004,41.793638,-80.822673,['NAP']
17-Feb-15,15576,FW08OH020,18-Aug-09,1,2009,CHEMW,REGULAR,P,0.0857,,1832.83,,46.45,,3.77,,36.0,,336.71,,8.06,,1.902,,10.16,,2.838,,0.023,,0.06352999999999999,,7.841710000000001,,,,8069.0,,7.87,,74.6956,,7.893,H,35.22,,22.2,,39.16,,,4100005,41.19166667,-84.71305556,['TPL']
17-Feb-15,15577,FW08OH022,26-Aug-09,1,2009,CHEMW,REGULAR,P,0.0,,3472.78,,67.32,,100.67,,18.0,,810.47,,4.19,H,4.18,,17.56,,68.86,,0.018,R,0.0,R,0.00594,R,,,326.0,,8.23,,12.6006,,3.1910000000000003,H,74.37,,2.5,,2.27,,,4110001,41.15916667,-81.81805556,['NAP']
17-Feb-15,15578,FW08OH025,21-Jul-09,1,2009,CHEMW,REGULAR,P,0.0152,S,1365.21,S,60.39,S,9.93,S,17.0,S,531.82,S,3.92,HS,2.072,S,23.85,S,9.623,S,0.013,RS,0.0,RS,0.0009599999999999999,RS,,,579.0,S,8.29,S,64.9475,S,6.311,HS,173.68,HS,15.9,S,21.01,S,,5040001,40.37305556,-81.21333333,['SAP']
17-Feb-15,15579,FW08OH026,15-Sep-09,1,2009,CHEMW,REGULAR,P,0.0,,3693.25,,84.33,,85.3,,13.0,,849.98,,4.49,,4.249,,14.72,,69.34,,0.124,,0.0,R,0.0061600000000000005,R,,,429.0,,7.8,,26.4269,,7.2829999999999995,H,120.3,,12.4,,19.17,,,4110003,41.796214,-80.917765,['NAP']
17-Feb-15,15580,FW08OH029,29-Jun-09,1,2009,CHEMW,REGULAR,P,0.0009,,3151.94,,47.08,,16.33,,14.0,,401.25,,3.1,H,2.821,,16.55,,11.21,,0.025,H,0.0,R,0.57253,,,,968.0,,8.19,,89.82,,8.384,H,23.3,,36.9,,36.17,,,5040006,39.97972222,-82.38166667,['NAP']
17-Feb-15,15581,FW08OH030,4-Aug-09,1,2009,CHEMW,REGULAR,P,0.005,,3439.49,,53.58,,48.9,,31.0,,515.13,,7.37,,5.519,,16.0,,25.04,,0.064,,0.0,R,0.011479999999999999,R,,,694.0,,8.09,,81.9813,,8.84,H,12.9,,14.8,,8.12,,,5040002,40.75694444,-82.11638889,['NAP']
17-Feb-15,15582,FW08OH036,18-Aug-09,1,2009,CHEMW,REGULAR,P,0.0488,,1298.58,,43.51,,28.18,,59.0,,353.14,,11.32,,3.755,,9.145,,6.197,,0.041,,0.05099,,6.75564,,,,7975.0,H,7.28,,432.3444,,10.462,H,30.23,,47.9,,104.29,,,4100007,41.062298,-84.647176,['TPL']
17-Feb-15,15583,FW08OH037,5-Aug-09,1,2009,CHEMW,REGULAR,P,0.0,,3362.55,,62.25,,9.03,,11.0,,418.89,,2.69,H,2.269,,9.609,,10.22,,0.003,R,0.0,R,0.00573,R,,,169.0,,8.22,,23.075,,5.472,,33.43,,0.6,,2.43,,,5030204,39.38861111,-81.98083333,['SAP']
17-Feb-15,15584,FW08OH040,24-Aug-09,1,2009,CHEMB,REGULAR,P,0.0,,4577.75,,108.2,,49.12,,24.0,,978.39,,6.9,,3.659,,35.9,,39.15,,0.032,,0.0,R,0.01069,R,,,1208.0,,8.12,,264.96,,6.894,,211.08,,54.4,,45.73,,,4100011,40.83277778,-83.35944444,['TPL']
17-Feb-15,15585,FW08OH044,6-Jul-09,1,2009,CHEMW,REGULAR,P,0.005,,5745.42,,101.9,,85.48,,21.0,,971.6,,1.88,H,3.145,,36.11,,49.87,,0.005,R,0.0,R,0.17205,,,,369.0,,8.43,,28.9163,,9.456,,87.19,,3.3,,0.77,R,,5060001,39.92138889,-82.77333333,['TPL']
17-Feb-15,15586,FW08OH050,15-Sep-09,1,2009,CHEMW,REGULAR,P,0.0009,,4023.83,,67.55,,115.73,,21.0,,824.3,,4.03,,4.678,,15.86,,81.3,,0.013,R,0.0,R,1.2832700000000001,,,,1655.0,,8.27,,76.7294,,6.144,H,37.59,,3.6,,3.48,,,4110003,41.480933,-81.37629100000001,['NAP']
17-Feb-15,15587,FW08OR003,24-Sep-09,1,2009,CHEMW,REGULAR,P,0.004,,516.35,,4.773,,0.09,R,4.0,HR,52.38,,0.52,,0.8859999999999999,,1.636,,3.063,,0.003,R,0.0,R,0.00123,R,,,6.0,R,7.6,,83.426,,29.855,,0.06,R,1.8,,0.09,R,,17120005,42.94308,-121.25917,['WMT']
17-Feb-15,15588,FW08OR012,13-Jul-09,1,2009,CHEMB,REGULAR,P,0.005,,339.63,,4.28,,1.97,H,1.0,R,55.72,,0.63,H,0.633,,1.5130000000000001,,3.983,,0.005,HR,0.0,R,0.0,HR,,,51.0,,7.64,,55.4513,,20.255,,5.0,H,15.2,,7.05,,,17080001,45.39527778,-122.14972220000001,['WMT']
17-Feb-15,15593,FW08OR023,28-Jul-09,1,2009,CHEMW,REGULAR,P,0.001,S,354.09,S,3.793,S,0.65,S,10.0,S,39.14,S,0.42,HS,0.27,S,1.328,S,2.2,S,0.009,RS,0.0,RS,0.00088,RS,,,0.0,RS,7.55,S,34.7613,S,17.391,HS,0.16,RS,0.0,S,0.08,RS,,17080001,45.21161,-121.84732,['WMT']
17-Feb-15,15594,FW08OR023,1-Sep-09,2,2009,CHEMW,REGULAR,P,0.0019,,380.02,,3.83,,0.64,,4.0,R,41.88,,0.3,H,0.22899999999999998,,1.37,,2.149,,0.009,R,0.0,R,0.0013599999999999999,R,,,0.0,R,7.57,,29.295,,17.579,H,0.16,R,0.0,,0.07,R,,17080001,45.21167,-121.84722,['WMT']
17-Feb-15,15595,FW08OR025,14-Sep-09,1,2009,CHEMB,REGULAR,P,0.0005,S,2690.26,S,34.78,S,15.57,S,4.0,HRS,392.79,S,2.25,S,4.232,S,13.26,S,29.89,S,0.007,RS,0.0,RS,0.68128,S,,,993.0,S,8.14,HS,118.3038,S,9.572000000000001,HS,43.73,S,0.3,S,1.35,HRS,,17060101,45.576,-116.48831000000001,['WMT']
17-Feb-15,15596,FW08OR026,14-Jul-09,1,2009,CHEMW,REGULAR,P,0.005,,2022.67,,17.64,,3.56,,11.0,,217.02,,3.85,,2.505,,9.361,,18.12,,0.009,R,0.0,R,0.0011099999999999999,R,,,289.0,,8.54,,102.54,,29.732,H,4.82,,4.2,,6.66,,,17070305,44.24743,-120.8596,['WMT']
17-Feb-15,15604,FW08OR028,27-Jul-09,1,2009,CHEMB,REGULAR,P,0.0198,,671.31,,8.245,,3.23,,20.0,,89.84,,1.41,H,0.6709999999999999,,2.84,,4.586,,0.021,H,0.0,R,0.19414,,,,318.0,,7.77,,78.1363,,18.524,,2.29,,4.6,,5.16,,,17090010,45.48472,-122.96,['WMT']
17-Feb-15,15605,FW08OR028,31-Aug-09,2,2009,CHEMB,REGULAR,P,0.0091,,673.69,,8.369,,3.59,,2.0,R,90.73,,1.5,H,0.593,,2.912,,4.448,,0.024,,0.00103,R,0.12237,,,,238.0,,7.67,,67.74,,18.862000000000002,H,2.49,,6.0,,5.95,,,17090010,45.48472222,-122.9602778,['WMT']
17-Feb-15,15606,FW08OR030,23-Sep-09,1,2009,CHEMB,REGULAR,P,0.0155,S,1298.71,S,8.717,S,1.32,HS,10.0,HS,131.57,S,2.46,S,2.401,S,5.196000000000001,S,10.88,S,0.008,RS,0.0,RS,0.00053,HRS,,,197.0,S,8.12,S,98.09700000000001,S,32.275999999999996,S,0.66,HS,1.6,S,1.56,RS,,18010202,42.46212,-121.46878000000001,['WMT']
17-Feb-15,15608,FW08OR041,16-Sep-09,1,2009,CHEMW,REGULAR,P,0.0,,1593.02,,31.17,,2.5,,3.0,R,213.91,,1.11,,1.8430000000000002,,4.4239999999999995,,6.524,,0.001,R,0.0,R,0.00119,R,,,146.0,,8.21,,36.755,,22.772,,24.91,,3.8,,0.45,R,,17060102,45.74946,-116.75984,['WMT']
17-Feb-15,15609,FW08OR046,22-Sep-09,1,2009,CHEMB,REGULAR,P,0.0107,,1226.52,,7.87,,1.19,,17.0,,127.4,,2.34,,2.108,,5.162999999999999,,10.59,,0.007,R,0.0,R,0.0,R,,,224.0,,8.24,,92.9113,,30.74,H,0.7,,3.3,,4.38,,,18010202,42.59993,-121.76077,['WMT']
17-Feb-15,15610,FW08OR055,6-Jul-09,1,2009,CHEMW,REGULAR,P,0.0081,,663.59,,7.145,,1.91,,6.0,,83.79,,1.0,H,1.51,,2.7569999999999997,,5.5120000000000005,,0.0,R,0.0,R,0.44802,,,,554.0,,7.79,,122.1188,,38.898,H,2.35,,1.5,,1.15,R,,17090012,45.730740000000004,-122.92966000000001,['WMT']
17-Feb-15,15611,FW08OR056,15-Jul-09,1,2009,CHEMW,REGULAR,P,0.005,,4841.52,,106.5,,0.68,H,16.0,,583.98,,1.62,H,1.591,,10.34,,6.325,,0.0,HR,0.0,R,0.0,HR,,,35.0,,8.3,,73.29,,29.444000000000003,,72.09,H,0.6,,0.21,R,,17070201,44.14154,-119.29135,['WMT']
17-Feb-15,15613,FW08OR061,26-Aug-09,1,2009,CHEMW,REGULAR,P,0.0033,,1613.18,,15.49,,0.74,,15.0,,164.89,,2.22,H,1.8780000000000001,,7.207000000000001,,7.295,,0.015,R,0.0,R,0.00073,R,,,214.0,,8.4,,41.0094,,22.538,H,1.51,,2.0,,1.39,R,,17070203,44.885059999999996,-119.14906,['WMT']
17-Feb-15,15614,FW08OR064,11-Sep-09,1,2009,CHEMB,REGULAR,P,0.0,S,2672.32,S,34.72,S,15.41,S,11.0,HS,388.92,S,2.23,S,4.115,S,13.07,S,28.84,S,0.006,RS,0.0,RS,0.6824,S,,,975.0,S,8.02,HS,124.43,S,19.406,HS,42.8,S,0.0,S,1.69,HRS,,17060101,45.28694,-116.67222,['WMT']
17-Feb-15,15615,FW08OR065,25-Aug-09,1,2009,CHEMW,REGULAR,P,0.0022,,1179.91,,10.35,,0.88,,12.0,,125.82,,2.4,H,1.4380000000000002,,4.726,,7.5329999999999995,,0.017,R,0.00041,R,0.0030800000000000003,R,,,222.0,,8.01,,100.1881,,26.643,H,1.2,,15.0,,10.27,,,17120003,43.18272,-118.87843000000001,['XER']
17-Feb-15,15616,FW08OR066,8-Jul-09,1,2009,CHEMW,REGULAR,P,0.0073,,406.5,,4.508,,2.35,,19.0,,55.69,,1.21,,0.62,,1.3319999999999999,,4.12,,0.004,R,0.0,R,0.0008900000000000001,R,,,83.0,,7.62,,43.1213,,16.202,,2.03,,2.0,,1.36,R,,17100305,43.16793,-123.6913,['WMT']
17-Feb-15,15618,FW08OR071,2-Sep-09,1,2009,CHEMB,REGULAR,P,0.0053,,547.65,,6.315,,4.18,H,10.0,,86.97,,1.3,H,1.051,,2.199,,6.398,,0.059,,0.00762,R,0.22161,H,,,458.0,,7.59,,76.06,,17.817,,4.43,H,4.1,,2.67,,,17090012,45.55356,-122.70579,['WMT']
17-Feb-15,15620,FW08OR074,24-Aug-09,1,2009,CHEMB,REGULAR,P,0.0045,,539.31,,3.734,,0.56,,4.0,R,58.23,,1.01,,1.238,,1.9340000000000002,,4.48,,0.024,,0.00037,R,0.0054600000000000004,R,,,143.0,,7.74,,74.3744,,19.26,H,0.18,R,1.8,,1.18,R,,17070301,43.687540000000006,-121.686,['WMT']
17-Feb-15,15630,FW08VA003,8-Jun-09,1,2009,CHEMW,REGULAR,P,0.0258,,717.22,,7.809,,4.06,,27.0,,102.48,,5.76,H,3.805,,3.322,,5.122999999999999,,0.114,,0.0254,,0.32559,,,,1007.0,H,7.55,,175.2463,H,19.660999999999998,H,3.91,,14.0,,21.85,,,3010204,36.92991,-78.35773,['SAP']
17-Feb-15,15631,FW08VA004,29-Jun-09,1,2009,CHEMW,REGULAR,P,0.0122,,398.13,,3.525,,2.62,,16.0,,58.76,,2.14,H,2.818,,1.778,,3.471,,0.10099999999999999,H,0.0368,,0.39383,,,,931.0,,7.48,,109.1925,,19.879,H,0.99,,18.7,,19.56,,,3010103,36.78195,-79.83428,['SAP']
17-Feb-15,15632,FW08VA009,11-Jun-09,1,2009,CHEMW,REGULAR,P,0.0159,,212.74,,2.955,,2.12,,12.0,,38.4,,1.46,H,1.138,,0.804,,2.4459999999999997,,0.011,R,0.00301,R,0.28039000000000003,,,,504.0,,7.32,,47.9438,,11.776,,1.73,,13.1,,3.02,,,2080203,37.50909,-79.38318000000001,['SAP']
17-Feb-15,15633,FW08VA017,24-Jun-09,1,2009,CHEMB,REGULAR,P,0.0123,,507.09,,5.431,,3.86,,11.0,,74.87,,2.13,H,2.198,,2.131,,5.341,,0.0158,HR,0.00252,R,0.24725,,,,446.0,,7.48,,25.4994,,19.496,,2.23,,6.8,,10.54,,,3010105,36.87688,-79.06793,['SAP']
17-Feb-15,15634,FW08VA019,16-Jul-09,1,2009,CHEMW,REGULAR,P,0.0079,,1400.28,,22.19,,19.8,,21.0,,250.68,,2.59,H,3.208,,10.3,,9.522,,0.015,R,0.0,R,1.4542899999999999,,,,1626.0,,7.96,,78.58,,11.068,,14.22,,35.5,,18.09,,,2080103,38.39528,-77.95478,['SAP']
17-Feb-15,15635,FW08VA020,25-Jun-09,1,2009,CHEMB,REGULAR,P,0.0305,,566.6,,6.191,,3.79,,5.0,,85.21,,2.71,H,2.307,,2.505,,5.871,,0.0932,H,0.00949,R,0.17670999999999998,,,,669.0,,7.58,H,102.4606,,20.413,,2.82,,51.8,,52.34,,,3010105,36.76208,-78.87125,['SAP']
17-Feb-15,15636,FW08VA021,4-Aug-09,1,2009,CHEMW,REGULAR,P,0.0067,,267.57,,6.082999999999999,,15.28,,10.0,,100.74,,0.82,H,1.557,,1.7169999999999999,,7.562,,0.001,R,0.0,R,0.44492,,,,511.0,,7.46,,29.1875,,9.629,H,5.27,,7.7,,4.86,,,3040101,36.61333333,-80.71138889,['SAP']
17-Feb-15,15637,FW08VA025,27-Aug-09,1,2009,CHEMW,REGULAR,P,0.0063,,447.1,,4.726,,5.58,,14.0,,72.4,,2.53,H,2.294,,1.976,,5.031000000000001,,0.03,,0.00627,R,0.24164000000000002,,,,516.0,,7.44,,74.0831,,19.817999999999998,H,0.98,,4.2,,3.54,,,5050001,37.05583333,-80.29944444,['SAP']
17-Feb-15,15638,FW08VA032,1-Sep-09,1,2009,CHEMB,REGULAR,P,0.0122,S,669.15,S,7.46,S,6.04,HS,22.0,S,102.13,S,3.61,HS,2.298,S,3.097,S,6.596,S,0.034,S,0.00148,RS,0.05886,HS,,,275.0,S,7.56,S,47.3425,S,16.191,HS,3.69,HS,0.8,S,2.39,S,,3010201,36.92972222,-77.20361111,['CPL']
17-Feb-15,15639,FW08VA033,26-Aug-09,1,2009,CHEMB,REGULAR,P,0.0209,,442.1,,5.479,,3.87,,9.0,,73.09,,1.85,H,1.609,,2.2230000000000003,,4.188,,0.016,R,0.00107,R,0.1742,,,,347.0,,7.36,,64.2894,,13.047,H,4.19,,6.8,,12.58,,,3010103,36.57416667,-79.75916667,['SAP']
17-Feb-15,15640,FW08VA035,15-Jul-09,1,2009,CHEMB,REGULAR,P,0.02,,560.57,,7.642,,7.15,H,16.0,,99.16,,2.12,H,2.231,,3.6180000000000003,,5.728,,0.013,HR,0.00084,R,0.09129,H,,,235.0,,7.69,,16.8288,,2.7319999999999998,,5.72,H,1.0,,0.88,R,,2080104,38.34805556,-77.57055556,['SAP']
17-Feb-15,15641,FW08VA036,28-May-09,1,2009,CHEMW,REGULAR,P,0.0161,,613.28,,6.1770000000000005,,4.24,,15.0,,87.7,,2.63,,1.776,,2.8339999999999996,,5.481,,0.028,,0.0039299999999999995,R,0.26603000000000004,,,,541.0,,7.66,,40.375,,25.465,,2.89,,3.2,,9.7,,,3010104,36.595859999999995,-78.95495,['SAP']
17-Feb-15,15642,FW08VA038,20-Aug-09,1,2009,CHEMB,REGULAR,P,0.0074,,1263.06,,17.76,,9.82,,9.0,,192.83,,1.84,,2.661,,7.303,,6.922000000000001,,0.029,,0.0013,R,0.11873,,,,310.0,,7.9,,28.2025,,5.612,,11.86,,13.0,,4.48,,,3010101,37.12222222,-79.35305556,['SAP']
17-Feb-15,15643,FW08VA038,10-Sep-09,2,2009,CHEMB,REGULAR,P,0.0035,,1313.38,,18.46,,10.6,,5.0,,195.44,,1.86,,2.63,,7.935,,7.207000000000001,,0.025,,0.0,R,0.11575,,,,306.0,,7.65,,12.66,,4.9910000000000005,,11.91,,1.0,,1.93,R,,3010101,37.12222222,-79.35305556,['SAP']
17-Feb-15,15644,FW08VA039,9-Jun-09,1,2009,CHEMB,REGULAR,P,0.0064,,873.63,,10.03,,3.13,,22.0,,124.12,,5.61,H,1.443,,4.721,,7.656000000000001,,0.039,H,0.00525,R,0.11001,,,,469.0,,7.69,,32.82,,18.753,,9.96,,4.8,,6.64,,,2080205,37.52391,-78.30946999999999,['SAP']
17-Feb-15,15645,FW08VA044,23-Jul-09,1,2009,CHEMW,REGULAR,P,0.01,,605.78,,8.722000000000001,,12.12,,11.0,,118.29,,2.99,H,1.578,,1.6280000000000001,,10.23,,0.049,,0.00091,R,0.03098,,,,220.0,,7.46,,78.8419,,12.845999999999998,,3.2,,2.8,,5.32,,,2080206,37.48214,-77.56211,['SAP']
